Sentiment,Tweet
0,@withasound it's being a complete dick tonight. i should've kept the old one up and now i got nothing 
0,internet and cable down in Rio... worse day ever! 
0,"finding something to wear tomorrow, shower, sleep. Getting up early  but i get my phone back in the morning! gooodbye twitterers"
0,could go for a DD breakfast about now but nooooo we dont have any of those here 
0,"@goSonja ...oops, that was supposed to be a sad face "
0,Oh gas. I wanna just sleep for the rest of my lame lifeeeee. 
1,"pick up line by sign Gemini: Excuse me, do you have your phone number, I seem to have lost mine. made me laugh therefor would work on me. "
1,@lizard6 thought of G while sweeping out the porch. thought of that room &amp; all the lovely times we had to help with the sandbags. 
1,"@Lucy_AKA_Loony Thanks!  I'm loving the tweets, by the way, having a puppy on my twitter feed is probably the happiest thing ever! ;)"
1,@kgsawitch heh heh heh ... you'd sell out like me - for a good housecleaning  How're you sweets?
0,Booorrreeedd down here 
0,System too slow x-( ...testing my patience....term not there in my dictionary 
1,"Awww, my cat, Cody, is so fucking cute. He just gave me loads of kisses  then clawed my armpit, but that's beside the point "
0,"@revolver_ What kind of shoes?  Being male is nice, we have... two pairs of shoes. Three if we need flip-flops."
1,I love those sonic drivein commercials... theres something about them... they always make me laugh 
1,@do0dlebugdebz and you can be either blossom or buttercup 
0,has loads of work to do 
1,Lightning Racer has 2 trains on the Thunder side but none on Lightning. Walked on the back. Now we have a two train wait for the front. 
0,"Oh just great, my iPhone has just decided to brick itself, after the 3.0 upgrade... Not a happy bunny "
1,"@emilgh we still have a desk for you anytime. and apparently, today, a Camaro. "
0,It's misty here in So Cal Coastline... I could use a hot cup of tea --- no caffeine for me lately is so sad!   I am out of plain Rooibos!
0,i made a boo boo on my last message  I only add them because i don't know if they are real or not
1,"@MicheleKnight I shall, and in the sunshine   Happy house hunting..."
0,I miss her already. 
1,"@_mel_ You also didn't ask @ozdj about the sale of choc, which I am certain he would LOVE to detail... "
0,@jonasgrrl nope its 21  but van is good lol
1,@kirstiealley Sweet dreams! Don't let the bed bugs bite! 
0,I miss my soldier tonight  I cant wait for him to be home
1,@thekel Happy birthday! Sounds like a great celebration. Cute wristlet! 
1,@whoners so wha'd da ya say about some good family musichttp://bit.ly/10E8Vp  
1,Just saw my first lightening bug this summer!!  summer is officially here!!
1,"@twinksy oh Canele is definitely on my list of Must-Trys! Let's go together...besides, its in Glendale! "
0,Looks like I missed her  i'll have to catch her at the finish. This means she keeping her 4.5hr pace!
1,@treevaello  Everything is growing beautifully!  My begonias are really filling out nicely!  Glad to hear that yours are grooving too! 
1,"@sixxamfan Pop, Re ... does it really make a difference??? A tarts, a tarts, a tart! .... lol   "
1,@adunk thanks. I have a few functions where the switch is critical and a driver or two with a duffs device that would be nice to keep 
0,@shablack ha! I guess it will be in here forever then!  check ur bbm... My psychic prediction sooo came true!!
1,Tonight is great 
0,hate hotel rooms! 
1,"@meganrose09 its purple from the caprice range. if you look on littlewoods.com its there. long, floaty, pretty etc  ps sorry bout the eye!"
0,Worried about Grandpa S. worried about how my hubby is going to handle it cause it seems gpa dosen't have long 
1,well...i got it  ahaha.
1,@bassoonplaya08 thanks for teaching me to tweet! happy studying 
1,I never will be mean to my stupid kitty again!!! my hubby and bro tryed capture her for hours and it only took me mins lol she loves me 
0,@kevwilliamson what do you think?  Any chances?  Scream will not be the same without Neve as Sidney. 
0,also pondering how to trick Nicholas into wearing his new glasses... been crying since i told him he needs to wear them. 
0,@Jordalynn really? man mine arent yet 
0,feeling so damn lazy 
1,@nadinka22 My parents didn't call the whole night and I went home 11:20 p.m which is not typical for me. I'm so proud of them.  haha
1,@loupey - G'Night!  
0,twitter won't let me make my profile picture a new one  dang!
1,@abi_tothemoon Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,http://twitpic.com/5osyz - me and matthew 
0,@wraith816 Oh no! 
0,"aw, hot corporate guy is gone and i didn't get to tell him goodbye! "
1,not exausted... but relaxed 
1,@Lkmcn1 The Omen 
1,@sheetzam Talked to him again and he was ZOMG economy no money.  Sigh.  Ah well...  Ps can he read these?  
0,"@Ottimisvico Nuts!!  ...and unfortunately, it's usually too hard to hide because of the smell   Ah well, there's always chocolate "
0,@SamTheButcher i know. i had great convo.. but didnt get you on video 
0,@Snakeshowrage 
0,@rhys_isterix thank you for the fry up but still feeling very green  x
1,@MasteryCoach Thanks Julia! I'm very happy to hear that! 
1,"@ladydesign thank you!! I'm might be coming to Dubai this weekend, will make an effort to swing by if I can,, "
1,"@PornStarFansite Well, I'm for you 100%, And you're worth it!  LOL!  That's what I tell myself!    I can navigate or drive!  "
1,"@mamaspohr that sucks!! Do you have a plan B?  Denny's, perhaps? "
1,Having a fantastic night!!! Playing Disney Monopoly and drinking beer with Jamie!   love it!
0,sooo tired of this cubicle 
1,@blondechicken ok that's pretty hilarious 
1,"What's the point of follow Friday? I see people telling me to follow 15 people at a time. Maybe I don't wanna follow all them, pick ONE! "
0,@johncabrera Please no spoilers until later today...  I have to wait for the episode. (damn slow internet) 
1,"@ddlovato So what's the deal on your new Twitter background? I like it, btw, but I'm just curious. Your new main pic is awesome, too "
0,Hi guys how's everyone me I've not been feeling too great took today off work must be getting a summer cold 
1,@gnoserif PC is still the best gaming platform IMHO 
0,hmmm not feeling the free read love  i think i picked the wrong thing to put up.
0,need to crack on and start packing this flat up...why oh why do I have so many clothes!! 
0,i really feel sick... blah 
1,If you're in the Boston area check out @scarecrow_hill. @Susantwtx please show them how to use Tweetdeck. 
0,"@carrieaway nope  it hasnt. I tried posting it many times..but, oh well. Maybe it doesnt like me..hahha. JK"
0,"rumah,cape,pusiiiiing "
1,@trent_reznor Maybe you could blog the 'Hate-troll' of the week that way 
0,@kevholditch It's NOT good.  1 of our directors said we could go home and the other said back to work  boo! It was good while it lasted.
1,Had a great day and is lovin life  Goodnight!
1,@stephenfry Phoenix Park is the biggest Urban Park in europe and is bigger than all of London's parks stuck together-Dublin bus Tour fact 
1,Twilight party today 
1,@markashworth great thanks! i'll see if its within my budget 
1,"@mahoekst dude....... the only other search engine in existence. Lycos obviously, or was it Ilse, or Altavista, what was that name again? "
1,@cindyoyo Morning Cindy. Happy Saturday. 
1,"redone pc, got everything back and itunes works "
0,Stock market kicking my butt today. I can't watch... 
1,@murnahan now i did.people really do care about people wish you the best 
0,It's  11:25  PM ! Wohoooo.  I din't  get me 11:11 Wish   dayuum.
1,2 exams down. 1 to go 
0,@ladygaga heard you gave an awesome performance in sa.. sad to have missed 
1,is going to the movies with paula gaby and karla if she comes!!! 
1,@expressivemsr gearing for a nice 150th post on the blog 
1,@adventuredaily you should have another one.  yyyeeeeeaaahhh
0,Ughh. I have a lot of works to do for our varsity club thingy. Early school works. I hate it. 
1,@liddyx oh lucky!im not doing it next year  got 6 more exams and when this week's over just 2!!!!! whend do you finish?xxxxxxxxxxxxxxxxxx
1,"@cobaltcow been in the BH scene for 11 years, what do you expect? plus, it was a while back, now it's mostly social engineering and seo "
1,"Video: The Cranberries âZombieâ? Staying my ass home, no partying for me tonight  http://tumblr.com/xqu1yzz3f"
0,Happy Father's Day!  I won't see my dad today cos I have to work   But we celebrated yesterday!
1,@TheRealKitCat No I Havn't sent it. mah phones in the kitchen and i don't feel like going to get it! ha  I WANT A OREO!!
0,well this sucks... i can't find my headphones 
0,i have workshop tomorrow  don't want to wake up early
1,@deighe_d That's adorable 
0,ughh...FUCK THIS ECONOMY!! ...none of the good cereals were on sale at Safeway anymore 
1,"Also, fuck you, @languageplease. This is my Twitter, I post what I want. Eat a bag of dicks. "
0,Wishing Allen was home!  
0,@TXNFLPrincess Ugh!  I hope it gets better soon!
1,@mizphenomenal god wrote that i just typed it 
0,http://twitpic.com/4h00n - My best friend's last day in the US 
0,thinks the weather is amazing! but sadly cant lie out in it because of revision  bad times
0,Back at work again  Only two weeks til the next batch of undergrads :p
1,just got a rice bracelet madeee  itss super cute.
0,I am SO MAD that Glee won't premiere till Fall 
1,@shakeene it managed to hit 54! 
0,"@LALaROCK dios mio, really trying  you?"
0,"@JasonBradbury aaaargh!!!!...My sky hd box decided not to record the show tonight, and it's not on five on demand yet  Just my luck "
0,@pigflyin yummmm ur making me hungry! im having fried rice 2nite with left over rice Booo 
0,@AnetkaS SERIOUSLY! it's supposed to rain for the next week 
1,free muffins and juice 
1,The day wasn't as bad as I expected. Let's see what tomorrow brings. Have a good night all 
1,Tiona says yeah I did thanks! 
1,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1,grove is in the heart!!! &quot;dancin&quot;  meow @iiBrandi: &quot;@audiomurphy good choice!&quot; â« http://blip.fm/~7f0ic
0,I'm sooo cold. 
1,finally ordered some prospectuses. 
0,paranoia ran through my body 
0,why is the weather soo eww today!!   we better not have had our summer!! 
1,@ThomastheTitan I am sure they'd love to be outside.. who doesn't during the summer?! 
1,@FrancesVista you know LEVERAGE?  oh and yeah..after she got beaten by brown..she stopped singing 
1,@tonysloan awesome! i'm looking forward to trying it. 
0,"Just finished off, on the way home now "
1,@Sandyybabyy That's Cool and all! 
0,@MegDollXD I miss youu 
0,"@Rory366 I'm so jealous. Everyone is loving this SNL episode, and I'm stuck here deejaying at a Mexican restaurant. "
1,@Airrun come over; I'll take u dancing 
0,I want to be sunbathing! 
0,Piccy coming soon  -off to watch 90210. God i wanna move to america soo baadd 
0,"@mikethemiz  i wanna see you in england, meh"
1,@AnimalPlanet I love Its me or the dog ..great show 
1,"Partying it, with gay people, and in my opinion, their amazing people, who have big hearts.  i love saturdays."
1,ï¿½ ilson Wilson! boa noite pros q ficam!  fuiz Ruiz! (kkkkkkkkkk #nonsense) []'s
1,Sushi for dinner and oatmeal shakes for dessert! 
0,Just watched the last two episodes of SPN. 
1,first day in twitter world.. not completely sure what to do on here  goodnight world
0,Why are DVD +R DLs sooooooo expensive 
1,@KrisAllenmusic UR MY ONLY AMERICAN IDOL...  {except for david *laughs*}
1,"tonight BBQ with Merguez, CousCous and lamb chops "
1,@StefneMiller Awww.... Thank you  My husbands blogging for me tonight. I'm excited to see what he has 2 say. Told him it better be good 
1,listening to &quot;on point&quot; by electrik red... 
1,"Trying to get the courage to do the skycoaster. Help me out twitterverse.  in Virginia Beach, VA http://loopt.us/K5lE-Q.t"
1,@daisyvega That was SOOOO Yesterday  lol
1,i like when cute boys text me for no reason. 
1,@NikkiCJ hope you have a good morning my new twitter friend  don't work too hard! 
0,really misses krispy kreme doughnuts  I'd have to go all the way to Oxford to get some!
1,"@ceriannbrown hey gorgeous  I like the new shizz, maybe see you around town sometime, follow me "
1,Yea...I'm gonna dig bein back in AZ! (For a cpl wks at a time) 
1,@DonnieWahlberg  I cherish the gift you give me 
1,@genya_k - I would be elated or offended if I knew who leonrad hofstadter is 
1,@CRAZi3B3AUTiFUL kay thanks! 
1,@bekasaur thank you so much!!!  nice to meet you!
0,@annzoo I'm always sleeping now. Why were you up all night?! This reminds me of the one garage incident. I know you love my frantic IMs. 
0,taking a trip. wish my hun greylan could come 
1,"@RyanSeacrest Yay! Adam and Kris, is there any chance you guys would collaborate on a project together in the future? "
1,i think i figured out what i'm going to do for my photography assignment 
